,time,open,close,high,low,volume
0,09 11:01,0.7477,0.74761,0.7477,0.74761,0.08
1,09 11:02,0.74756,0.74758,0.74764,0.74744,0.11
2,09 11:03,0.7476,0.7476,0.7476,0.7476,0.01
3,09 11:04,0.74766,0.74764,0.74771,0.74762,0.11
4,09 11:05,0.74764,0.74758,0.74764,0.74758,0.04
5,09 11:06,0.74763,0.74768,0.74771,0.74763,0.04
6,09 11:07,0.74764,0.74764,0.74769,0.74764,0.05
7,09 11:08,0.74769,0.74768,0.74769,0.74768,0.02
8,09 11:09,0.74772,0.74772,0.74772,0.74772,0.01
9,09 11:10,0.74768,0.74776,0.7478,0.74768,0.04
10,09 11:11,0.74782,0.74772,0.74782,0.74772,0.04
11,09 11:13,0.74768,0.74774,0.74774,0.74768,0.02
12,09 11:14,0.7477,0.7477,0.7477,0.7477,0.01
13,09 11:15,0.74766,0.74765,0.74766,0.74762,0.03
14,09 11:16,0.74768,0.74771,0.74776,0.74768,0.05
15,09 11:17,0.74766,0.7479,0.7479,0.74766,0.08
16,09 11:18,0.74794,0.74772,0.74794,0.74772,0.06
17,09 11:19,0.74766,0.7477,0.7477,0.74766,0.02
18,09 11:20,0.74774,0.74762,0.74774,0.74756,0.08
19,09 11:21,0.74761,0.7476,0.74761,0.7476,0.03
20,09 11:22,0.74757,0.74762,0.74762,0.74752,0.05
21,09 11:23,0.74766,0.74754,0.74766,0.74754,0.03
22,09 11:25,0.74749,0.74744,0.74749,0.74744,0.03
23,09 11:26,0.74748,0.74748,0.74748,0.74748,0.01
24,09 11:28,0.74752,0.74746,0.74752,0.74746,0.02
25,09 11:29,0.74746,0.74748,0.74753,0.74746,0.04
26,09 11:30,0.74752,0.74762,0.74762,0.74752,0.04
27,09 11:31,0.74756,0.74756,0.74756,0.74756,0.01
28,09 11:32,0.7476,0.74768,0.74768,0.7476,0.09
29,09 11:33,0.74763,0.74762,0.74768,0.74762,0.06
30,09 11:34,0.74764,0.74772,0.74776,0.74764,0.16
31,09 11:35,0.74775,0.74772,0.74786,0.74772,0.08
32,09 11:36,0.74768,0.74774,0.74778,0.74768,0.04
33,09 11:37,0.7477,0.74781,0.74781,0.7477,0.11
34,09 11:38,0.74785,0.74792,0.74792,0.74779,0.13
35,09 11:39,0.74786,0.74782,0.74788,0.74781,0.06
36,09 11:40,0.74783,0.7479,0.74792,0.74783,0.09
37,09 11:41,0.74786,0.74779,0.74786,0.74779,0.03
38,09 11:42,0.74782,0.74782,0.74786,0.7478,0.04
39,09 11:43,0.74778,0.74774,0.74778,0.74774,0.02
40,09 11:44,0.7478,0.74776,0.7478,0.74776,0.02
41,09 11:45,0.74772,0.74794,0.74794,0.74772,0.05
42,09 11:46,0.74793,0.74798,0.748,0.74793,0.05
43,09 11:47,0.74804,0.74804,0.74811,0.74798,0.11
44,09 11:49,0.74804,0.74794,0.74809,0.74794,0.08
45,09 11:50,0.7479,0.74795,0.74795,0.7479,0.02
46,09 11:51,0.74794,0.74804,0.74809,0.74793,0.14
47,09 11:52,0.74806,0.74792,0.74806,0.74792,0.06
48,09 11:54,0.74788,0.74792,0.74794,0.74788,0.03
49,09 11:55,0.74798,0.74804,0.74804,0.74798,0.02
50,09 11:56,0.74798,0.74792,0.74798,0.74792,0.02
51,09 11:57,0.74787,0.74776,0.7479,0.74776,0.06
52,09 11:58,0.7478,0.74788,0.74788,0.7478,0.03
53,09 11:59,0.74791,0.74802,0.74802,0.74791,0.04
54,09 12:00,0.74796,0.74806,0.74806,0.74796,0.07
55,09 12:01,0.748,0.74804,0.74804,0.748,0.02
56,09 12:02,0.748,0.74792,0.748,0.74792,0.03
57,09 12:03,0.74798,0.74802,0.74808,0.74796,0.06
58,09 12:04,0.74802,0.74802,0.74808,0.74802,0.11
59,09 12:05,0.74804,0.7482,0.7482,0.74802,0.12
60,09 12:06,0.74815,0.74808,0.74815,0.748,0.1
61,09 12:07,0.74811,0.74811,0.74811,0.74811,0.01
62,09 12:08,0.74815,0.74811,0.74815,0.7481,0.04
63,09 12:10,0.74814,0.74832,0.74837,0.74814,0.12
64,09 12:11,0.74828,0.74826,0.7483,0.74822,0.06
65,09 12:12,0.74826,0.74828,0.74828,0.74826,0.03
66,09 12:13,0.7483,0.7483,0.7483,0.7483,0.02
67,09 12:15,0.74834,0.7483,0.74834,0.7483,0.02
68,09 12:16,0.74826,0.74821,0.74826,0.7482,0.06
69,09 12:17,0.74815,0.74812,0.74815,0.74812,0.02
70,09 12:18,0.74808,0.74796,0.74808,0.7479,0.07
71,09 12:19,0.74796,0.74792,0.74801,0.74792,0.05
72,09 12:20,0.74795,0.74806,0.74806,0.74795,0.04
73,09 12:21,0.74802,0.74798,0.74802,0.74798,0.02
74,09 12:23,0.74795,0.74788,0.74795,0.74788,0.03
75,09 12:24,0.74794,0.748,0.748,0.74794,0.02
76,09 12:25,0.74796,0.748,0.748,0.74789,0.06
77,09 12:27,0.74796,0.74796,0.74796,0.74796,0.01
78,09 12:28,0.74802,0.74802,0.74802,0.74802,0.01
79,09 12:29,0.74802,0.74798,0.74802,0.74798,0.02
80,09 12:30,0.74803,0.74801,0.74803,0.74801,0.03
81,09 12:31,0.74806,0.74799,0.74806,0.74799,0.03
82,09 12:33,0.74794,0.74794,0.74794,0.74794,0.01
83,09 12:34,0.74788,0.74783,0.74788,0.74783,0.03
84,09 12:35,0.74784,0.74786,0.74786,0.74784,0.05
85,09 12:36,0.74779,0.74776,0.74782,0.74776,0.03
86,09 12:38,0.74771,0.7478,0.7478,0.74771,0.06
87,09 12:39,0.74775,0.74775,0.74775,0.74775,0.01
88,09 12:40,0.7477,0.74768,0.74774,0.74758,0.17
89,09 12:42,0.74768,0.74766,0.7478,0.74761,0.13
90,09 12:44,0.74772,0.74773,0.74777,0.74772,0.03
91,09 12:45,0.74778,0.74778,0.74778,0.74778,0.01
92,09 12:46,0.74775,0.74793,0.74798,0.74775,0.08
93,09 12:47,0.74787,0.74787,0.74787,0.74787,0.01
94,09 12:48,0.74783,0.74784,0.74788,0.7478,0.05
95,09 12:49,0.74778,0.74778,0.74778,0.74778,0.01
96,09 12:51,0.74772,0.74777,0.74777,0.74772,0.04
97,09 12:52,0.74781,0.74782,0.74788,0.74781,0.04
98,09 12:53,0.74776,0.74774,0.74776,0.7477,0.03
99,09 12:54,0.74768,0.74766,0.74768,0.74762,0.03
100,09 12:55,0.7476,0.74767,0.74767,0.7476,0.03
101,09 12:56,0.74762,0.74764,0.74764,0.74756,0.04
102,09 12:57,0.74758,0.74756,0.74758,0.74753,0.03
103,09 12:58,0.7475,0.74739,0.7475,0.74739,0.04
104,09 12:59,0.7474,0.74758,0.74758,0.7474,0.07
105,09 13:00,0.74762,0.74772,0.74772,0.74762,0.03
106,09 13:01,0.74778,0.74778,0.7479,0.74768,0.16
107,09 13:02,0.74774,0.74778,0.74779,0.7477,0.09
108,09 13:03,0.74778,0.7479,0.7479,0.74774,0.05
109,09 13:04,0.74788,0.74782,0.74788,0.74782,0.06
110,09 13:05,0.74788,0.74772,0.74788,0.74772,0.15
111,09 13:06,0.74768,0.74752,0.74768,0.74752,0.06
112,09 13:07,0.74754,0.74748,0.74758,0.74742,0.14
113,09 13:08,0.74752,0.74768,0.74768,0.74752,0.04
114,09 13:09,0.74764,0.74764,0.74764,0.74758,0.04
115,09 13:10,0.74769,0.74764,0.74769,0.74764,0.03
116,09 13:11,0.74764,0.7476,0.74764,0.74758,0.08
117,09 13:12,0.74754,0.74754,0.74754,0.74754,0.02
118,09 13:13,0.74758,0.7478,0.7478,0.74758,0.05
119,09 13:14,0.74774,0.74786,0.74786,0.74774,0.09
120,09 13:15,0.7478,0.74782,0.74782,0.7478,0.02
121,09 13:16,0.74776,0.74778,0.74778,0.74776,0.03
122,09 13:17,0.74782,0.74779,0.74782,0.74779,0.02
123,09 13:19,0.74785,0.74782,0.7479,0.74782,0.05
124,09 13:20,0.74778,0.74778,0.74778,0.74778,0.01
125,09 13:21,0.74782,0.74781,0.74786,0.7478,0.04
126,09 13:22,0.74776,0.74776,0.74776,0.74776,0.01
127,09 13:23,0.7478,0.7478,0.7478,0.7478,0.01
128,09 13:24,0.74776,0.74774,0.74776,0.74769,0.04
129,09 13:25,0.7478,0.74778,0.74786,0.74778,0.04
130,09 13:26,0.74783,0.74782,0.74788,0.74782,0.06
131,09 13:27,0.7478,0.74786,0.74786,0.7478,0.02
132,09 13:28,0.74784,0.74778,0.74784,0.74778,0.04
133,09 13:29,0.7478,0.7478,0.7478,0.7478,0.01
134,09 13:30,0.74776,0.74786,0.74787,0.74776,0.08
135,09 13:31,0.74788,0.74794,0.74798,0.74788,0.05
136,09 13:32,0.7479,0.7479,0.7479,0.7479,0.01
137,09 13:33,0.74794,0.74798,0.74798,0.74794,0.02
138,09 13:34,0.74804,0.748,0.74809,0.748,0.07
139,09 13:35,0.74805,0.74802,0.7481,0.74802,0.11
140,09 13:36,0.74804,0.7483,0.7483,0.74804,0.14
141,09 13:37,0.74824,0.7482,0.74824,0.7482,0.02
142,09 13:38,0.74821,0.74812,0.74821,0.74811,0.08
143,09 13:39,0.74806,0.74787,0.74806,0.74787,0.09
144,09 13:40,0.74791,0.74802,0.74802,0.74791,0.04
145,09 13:41,0.74805,0.748,0.74805,0.748,0.03
146,09 13:42,0.74804,0.7478,0.74808,0.7478,0.07
147,09 13:43,0.74774,0.74775,0.74777,0.74764,0.2
148,09 13:44,0.7477,0.74766,0.74774,0.74764,0.06
149,09 13:45,0.7477,0.74758,0.7477,0.74758,0.03
150,09 13:46,0.74752,0.74749,0.7476,0.74749,0.06
151,09 13:47,0.74753,0.7477,0.7477,0.74753,0.06
152,09 13:48,0.74764,0.74774,0.74774,0.74764,0.04
153,09 13:49,0.74768,0.74774,0.74774,0.74768,0.06
154,09 13:50,0.74778,0.7475,0.74778,0.74745,0.13
155,09 13:51,0.74752,0.74766,0.74766,0.74752,0.06
156,09 13:52,0.7477,0.74773,0.74774,0.74768,0.05
157,09 13:53,0.74767,0.74771,0.74775,0.74767,0.07
158,09 13:54,0.74774,0.74757,0.74778,0.74757,0.09
159,09 13:55,0.74754,0.7475,0.74754,0.7475,0.02
160,09 13:56,0.74756,0.74756,0.74756,0.74756,0.01
161,09 13:57,0.74762,0.74749,0.74762,0.74748,0.1
162,09 13:58,0.74756,0.7475,0.74756,0.7475,0.06
163,09 13:59,0.74754,0.74726,0.74754,0.7472,0.21
164,09 14:00,0.74726,0.74696,0.74726,0.74694,0.28
165,09 14:01,0.74699,0.7474,0.7474,0.74699,0.2
166,09 14:02,0.74735,0.74738,0.74738,0.74724,0.09
167,09 14:03,0.74738,0.74741,0.74742,0.74726,0.13
168,09 14:04,0.74746,0.74742,0.74752,0.74737,0.09
169,09 14:05,0.74741,0.74729,0.74741,0.74727,0.07
170,09 14:06,0.74724,0.7473,0.7473,0.74724,0.08
171,09 14:07,0.7473,0.74695,0.7473,0.74682,0.34
172,09 14:08,0.747,0.74679,0.74706,0.74668,0.22
173,09 14:09,0.74683,0.74692,0.74692,0.74668,0.14
174,09 14:10,0.74697,0.7472,0.74723,0.74697,0.19
175,09 14:11,0.74726,0.74712,0.74726,0.74712,0.23
176,09 14:12,0.74708,0.74691,0.74708,0.74691,0.12
177,09 14:13,0.74695,0.747,0.74718,0.74695,0.23
178,09 14:14,0.74702,0.74712,0.74721,0.74702,0.11
179,09 14:15,0.74708,0.74715,0.74722,0.74704,0.12
180,09 14:16,0.7472,0.74731,0.74731,0.7472,0.04
181,09 14:17,0.74728,0.74715,0.74728,0.74715,0.04
182,09 14:18,0.74716,0.74728,0.74733,0.74716,0.13
183,09 14:19,0.74728,0.74736,0.7474,0.74728,0.19
184,09 14:20,0.74732,0.74734,0.74739,0.74732,0.05
185,09 14:21,0.74734,0.7473,0.74734,0.7473,0.03
186,09 14:22,0.7473,0.74725,0.7473,0.74718,0.22
187,09 14:23,0.74729,0.74735,0.74735,0.74726,0.08
188,09 14:24,0.7473,0.74725,0.7473,0.74724,0.04
189,09 14:25,0.74719,0.74714,0.74719,0.74714,0.02
190,09 14:26,0.74716,0.74716,0.74716,0.74712,0.03
191,09 14:27,0.7471,0.74702,0.7471,0.74699,0.08
192,09 14:28,0.74698,0.74678,0.747,0.74678,0.09
193,09 14:29,0.74682,0.74666,0.74692,0.74662,0.2
194,09 14:30,0.7467,0.74694,0.74694,0.7467,0.12
195,09 14:31,0.74698,0.74693,0.74704,0.74693,0.05
196,09 14:32,0.74688,0.74705,0.74706,0.74688,0.1
197,09 14:33,0.747,0.74704,0.74708,0.747,0.08
198,09 14:34,0.74711,0.74714,0.74714,0.74709,0.04
199,09 14:35,0.7472,0.74708,0.7472,0.74708,0.05
200,09 14:36,0.74714,0.74732,0.74736,0.74714,0.06
201,09 14:37,0.74726,0.74715,0.7473,0.74715,0.08
202,09 14:38,0.74716,0.7473,0.7473,0.74716,0.08
203,09 14:39,0.74724,0.74724,0.74731,0.7472,0.1
204,09 14:40,0.74719,0.74729,0.74729,0.74719,0.06
205,09 14:41,0.74732,0.74736,0.74737,0.74725,0.1
206,09 14:42,0.7474,0.74741,0.74746,0.7474,0.05
207,09 14:43,0.74735,0.74735,0.74735,0.74735,0.01
208,09 14:44,0.7473,0.74743,0.74743,0.7473,0.16
209,09 14:45,0.74738,0.74732,0.74738,0.74732,0.05
210,09 14:46,0.74727,0.74725,0.74727,0.74722,0.04
211,09 14:47,0.74722,0.74701,0.74722,0.74691,0.17
212,09 14:48,0.74706,0.74708,0.74712,0.74702,0.09
213,09 14:49,0.74712,0.74709,0.74714,0.74709,0.04
214,09 14:50,0.7471,0.74704,0.74715,0.74704,0.11
215,09 14:51,0.7471,0.74693,0.7471,0.74693,0.14
216,09 14:52,0.74693,0.74674,0.74693,0.74674,0.08
217,09 14:53,0.74669,0.74672,0.74678,0.74657,0.17
218,09 14:54,0.74677,0.74678,0.74683,0.74675,0.1
219,09 14:55,0.74684,0.74677,0.74691,0.74676,0.2
220,09 14:56,0.74674,0.7466,0.74679,0.7466,0.25
221,09 14:57,0.74666,0.7468,0.747,0.74666,0.28
222,09 14:58,0.7468,0.7466,0.7468,0.7466,0.19
223,09 14:59,0.74666,0.74666,0.74672,0.74664,0.06
224,09 15:00,0.74672,0.74667,0.74672,0.74666,0.07
225,09 15:01,0.74662,0.74662,0.74676,0.7466,0.13
226,09 15:02,0.74657,0.74676,0.74684,0.74657,0.22
227,09 15:03,0.74678,0.74686,0.74696,0.74678,0.08
228,09 15:04,0.74686,0.74709,0.7471,0.74686,0.2
229,09 15:05,0.74714,0.74703,0.74714,0.74696,0.14
230,09 15:07,0.747,0.74702,0.74704,0.747,0.04
231,09 15:08,0.74702,0.74697,0.74702,0.74697,0.04
232,09 15:09,0.74702,0.74695,0.74702,0.74695,0.06
233,09 15:10,0.747,0.7469,0.747,0.74688,0.09
234,09 15:11,0.74696,0.74695,0.74696,0.74695,0.02
235,09 15:12,0.74694,0.74692,0.74694,0.74692,0.04
236,09 15:13,0.74691,0.74683,0.74691,0.74678,0.09
237,09 15:14,0.74676,0.74678,0.74678,0.74676,0.02
238,09 15:15,0.74672,0.74672,0.74672,0.74672,0.01
239,09 15:16,0.74673,0.7467,0.74676,0.74659,0.12
240,09 15:17,0.74673,0.74674,0.74676,0.74662,0.15
241,09 15:18,0.7467,0.74676,0.74676,0.7467,0.02
242,09 15:19,0.74682,0.74674,0.74684,0.74672,0.1
243,09 15:20,0.74676,0.74682,0.74682,0.74671,0.09
244,09 15:21,0.74686,0.74693,0.74693,0.74686,0.03
245,09 15:22,0.74696,0.74682,0.74696,0.74682,0.06
246,09 15:23,0.74686,0.74692,0.74692,0.74681,0.05
247,09 15:24,0.74686,0.7468,0.74686,0.7468,0.02
248,09 15:25,0.74683,0.74694,0.74694,0.74683,0.04
249,09 15:26,0.74697,0.74695,0.747,0.74695,0.03
250,09 15:27,0.74689,0.74678,0.74689,0.74678,0.03
251,09 15:28,0.7468,0.7468,0.7468,0.7468,0.01
252,09 15:29,0.74682,0.74684,0.74689,0.74682,0.1
253,09 15:30,0.74689,0.74674,0.74689,0.74674,0.13
254,09 15:31,0.74671,0.74668,0.74676,0.74664,0.09
255,09 15:32,0.74674,0.74675,0.74678,0.74674,0.03
256,09 15:33,0.74672,0.74671,0.74678,0.74671,0.06
257,09 15:34,0.74676,0.74681,0.74682,0.74676,0.08
258,09 15:35,0.7468,0.7468,0.7468,0.7468,0.01
259,09 15:36,0.74676,0.74685,0.74685,0.74669,0.06
260,09 15:37,0.74684,0.74684,0.74684,0.74684,0.02
261,09 15:38,0.74688,0.7469,0.74698,0.74688,0.09
262,09 15:39,0.7469,0.74688,0.7469,0.74685,0.1
263,09 15:40,0.74682,0.74686,0.74686,0.74682,0.03
264,09 15:41,0.74691,0.74696,0.74696,0.74691,0.02
265,09 15:42,0.74702,0.747,0.74702,0.74696,0.08
266,09 15:43,0.74694,0.74692,0.74698,0.74692,0.05
267,09 15:44,0.74686,0.74681,0.74686,0.74681,0.02
268,09 15:45,0.74682,0.7468,0.74686,0.7468,0.07
269,09 15:46,0.7468,0.74688,0.74688,0.7468,0.04
270,09 15:47,0.74692,0.74688,0.74692,0.74688,0.02
271,09 15:48,0.74689,0.74678,0.74689,0.74678,0.03
272,09 15:49,0.74682,0.74682,0.74682,0.74682,0.01
273,09 15:50,0.74686,0.7469,0.7469,0.74681,0.05
274,09 15:52,0.74684,0.74678,0.74684,0.74678,0.02
275,09 15:53,0.74678,0.74672,0.74683,0.74672,0.07
276,09 15:54,0.74672,0.74679,0.74679,0.74668,0.07
277,09 15:55,0.74674,0.74678,0.74678,0.74672,0.07
278,09 15:56,0.74676,0.74674,0.74676,0.74674,0.07
279,09 15:57,0.7467,0.7467,0.7467,0.7467,0.01
280,09 15:58,0.74666,0.74654,0.74666,0.74654,0.06
281,09 15:59,0.74656,0.74672,0.74672,0.74652,0.34
282,09 16:00,0.74667,0.74654,0.74668,0.7465,0.28
283,09 16:01,0.74654,0.74666,0.74666,0.74652,0.17
284,09 16:02,0.7466,0.7465,0.7466,0.74644,0.06
285,09 16:03,0.74644,0.74646,0.74648,0.74642,0.04
286,09 16:04,0.7464,0.74643,0.74648,0.7464,0.05
287,09 16:05,0.74646,0.74646,0.74654,0.74646,0.13
288,09 16:06,0.74647,0.7467,0.7467,0.74647,0.11
289,09 16:07,0.74666,0.74672,0.74674,0.74663,0.05
290,09 16:08,0.74678,0.74676,0.74678,0.7467,0.05
291,09 16:09,0.74672,0.74659,0.74672,0.74656,0.14
292,09 16:10,0.74662,0.74664,0.74668,0.74662,0.05
293,09 16:11,0.7466,0.7466,0.7466,0.74656,0.03
294,09 16:12,0.74656,0.74668,0.74668,0.74656,0.03
295,09 16:13,0.74668,0.7466,0.74668,0.74658,0.06
296,09 16:14,0.74664,0.74672,0.74672,0.74661,0.07
297,09 16:15,0.74675,0.74675,0.74675,0.74675,0.01
298,09 16:19,0.7467,0.74662,0.7467,0.74662,0.04
299,09 16:20,0.74663,0.74665,0.74665,0.74663,0.02
300,09 16:22,0.74666,0.74662,0.74666,0.74661,0.03
301,09 16:24,0.74664,0.7467,0.7467,0.74664,0.05
302,09 16:26,0.74664,0.74664,0.74664,0.74664,0.02
303,09 16:27,0.74661,0.74658,0.74661,0.74658,0.02
304,09 16:28,0.74664,0.74664,0.74664,0.74664,0.01
305,09 16:29,0.74663,0.74663,0.74663,0.74663,0.01
306,09 16:30,0.74662,0.74654,0.74662,0.74654,0.04
307,09 16:31,0.74658,0.74658,0.74658,0.74658,0.01
308,09 16:32,0.74656,0.74652,0.74656,0.74652,0.03
309,09 16:34,0.74664,0.7466,0.74672,0.74655,0.07
310,09 16:37,0.74656,0.74651,0.74656,0.74651,0.02
311,09 16:38,0.74644,0.74648,0.74648,0.74644,0.04
312,09 16:39,0.74642,0.74642,0.74642,0.74642,0.01
313,09 16:40,0.74636,0.74636,0.74636,0.74636,0.03
314,09 16:41,0.74638,0.74626,0.74638,0.74622,0.09
315,09 16:42,0.74621,0.7463,0.7463,0.74621,0.05
316,09 16:43,0.74627,0.74637,0.74637,0.74627,0.04
317,09 16:44,0.74636,0.74627,0.74636,0.74627,0.06
318,09 16:45,0.74632,0.7463,0.74632,0.7463,0.02
319,09 16:46,0.74624,0.74616,0.74626,0.74616,0.07
320,09 16:47,0.74618,0.74625,0.74626,0.74618,0.08
321,09 16:48,0.74628,0.7463,0.7463,0.74623,0.07
322,09 16:49,0.74634,0.74634,0.74634,0.74634,0.01
323,09 16:50,0.74628,0.74628,0.74628,0.74628,0.01
324,09 16:51,0.74628,0.74629,0.74629,0.74628,0.03
325,09 16:52,0.74624,0.74618,0.74624,0.74618,0.02
326,09 16:53,0.74612,0.74612,0.7462,0.74612,0.09
327,09 16:54,0.74611,0.74606,0.74611,0.74606,0.03
328,09 16:55,0.74602,0.746,0.74606,0.746,0.03
329,09 16:56,0.74602,0.74603,0.74603,0.74602,0.02
330,09 16:57,0.74604,0.74626,0.74626,0.74604,0.1
331,09 16:58,0.7462,0.7462,0.74625,0.74614,0.08
332,09 16:59,0.7462,0.7462,0.7462,0.7462,0.01
333,09 17:00,0.7462,0.74612,0.7462,0.7461,0.04
334,09 17:01,0.74612,0.74606,0.74612,0.74606,0.04
335,09 17:02,0.74606,0.74608,0.74614,0.74606,0.08
336,09 17:03,0.74612,0.74608,0.74612,0.74607,0.04
337,09 17:04,0.74609,0.74611,0.74611,0.74604,0.04
338,09 17:05,0.74604,0.74605,0.74611,0.74604,0.08
339,09 17:06,0.74599,0.74602,0.74602,0.74599,0.04
340,09 17:07,0.74606,0.74606,0.74606,0.74606,0.01
341,09 17:08,0.746,0.74598,0.746,0.74594,0.08
342,09 17:09,0.74602,0.74579,0.74602,0.74574,0.11
343,09 17:10,0.74582,0.74578,0.74582,0.74577,0.05
344,09 17:11,0.74582,0.74576,0.74582,0.74576,0.02
345,09 17:12,0.74577,0.74577,0.74577,0.74577,0.01
346,09 17:13,0.74581,0.7458,0.74582,0.74578,0.04
347,09 17:14,0.74578,0.74582,0.74584,0.74578,0.04
348,09 17:15,0.74588,0.74588,0.74588,0.74588,0.01
349,09 17:16,0.74585,0.74581,0.74588,0.74578,0.08
350,09 17:17,0.74583,0.7458,0.74585,0.7458,0.04
351,09 17:18,0.7458,0.7458,0.7458,0.7458,0.01
352,09 17:19,0.74581,0.7459,0.7459,0.74581,0.08
353,09 17:20,0.74585,0.7458,0.74585,0.7458,0.04
354,09 17:21,0.74584,0.74581,0.74587,0.74581,0.03
355,09 17:23,0.74575,0.74569,0.74575,0.74569,0.02
356,09 17:24,0.7457,0.74576,0.74578,0.7457,0.06
357,09 17:25,0.7458,0.7458,0.7458,0.7458,0.01
358,09 17:26,0.74576,0.7457,0.74576,0.74568,0.03
359,09 17:27,0.74564,0.74563,0.74564,0.74558,0.05
360,09 17:28,0.74567,0.74562,0.74567,0.7456,0.03
361,09 17:29,0.74556,0.74558,0.74558,0.74556,0.04
362,09 17:30,0.74558,0.74566,0.74566,0.74558,0.06
363,09 17:31,0.74561,0.74562,0.74565,0.74561,0.06
364,09 17:32,0.74568,0.74573,0.74573,0.74568,0.03
365,09 17:33,0.74572,0.74568,0.74572,0.74568,0.02
366,09 17:34,0.74574,0.74572,0.74574,0.74572,0.05
367,09 17:35,0.74571,0.74571,0.74571,0.74571,0.03
368,09 17:36,0.7457,0.74572,0.74572,0.74566,0.13
369,09 17:37,0.74572,0.7457,0.74572,0.7457,0.02
370,09 17:38,0.74576,0.7458,0.74582,0.74576,0.08
371,09 17:40,0.7458,0.7461,0.7461,0.74576,0.21
372,09 17:41,0.74608,0.74606,0.74619,0.74606,0.17
373,09 17:42,0.74611,0.74613,0.74622,0.74611,0.12
374,09 17:43,0.7462,0.74609,0.7462,0.74609,0.08
375,09 17:44,0.74608,0.74606,0.74608,0.746,0.07
376,09 17:45,0.746,0.7462,0.7462,0.74598,0.11
377,09 17:46,0.74614,0.74618,0.74618,0.74614,0.05
378,09 17:47,0.74619,0.74619,0.74619,0.74619,0.01
379,09 17:48,0.74616,0.7462,0.74624,0.74612,0.1
380,09 17:49,0.7462,0.74643,0.74643,0.7462,0.05
381,09 17:50,0.74642,0.74642,0.74642,0.74634,0.09
382,09 17:53,0.74648,0.74655,0.74662,0.74648,0.09
383,09 17:54,0.74654,0.74652,0.74654,0.74652,0.02
384,09 17:55,0.74652,0.74644,0.74652,0.74644,0.03
385,09 17:58,0.74641,0.74642,0.74642,0.74637,0.03
386,09 18:02,0.74646,0.74646,0.74646,0.74646,0.01
387,09 18:03,0.7465,0.7465,0.7465,0.7465,0.01
388,09 18:04,0.74653,0.74648,0.74653,0.74646,0.03
389,09 18:05,0.74648,0.74651,0.74651,0.74648,0.05
390,09 18:06,0.74655,0.74653,0.74655,0.7465,0.03
391,09 18:07,0.7465,0.74648,0.7465,0.74643,0.04
392,09 18:08,0.74655,0.74654,0.74655,0.74648,0.07
393,09 18:09,0.74651,0.74651,0.74651,0.74651,0.01
394,09 18:10,0.74654,0.74654,0.74658,0.74654,0.03
395,09 18:11,0.74648,0.74648,0.74648,0.74648,0.01
396,09 18:12,0.7465,0.74658,0.74658,0.7465,0.03
397,09 18:13,0.74651,0.74651,0.74651,0.74651,0.01
398,09 18:15,0.74654,0.74659,0.74659,0.74654,0.04
399,09 18:16,0.74652,0.7466,0.7466,0.74652,0.05
400,09 18:17,0.74654,0.74649,0.74654,0.74649,0.03
401,09 18:18,0.7465,0.7465,0.7465,0.7465,0.01
402,09 18:19,0.74651,0.74654,0.74654,0.74651,0.02
403,09 18:21,0.7466,0.74656,0.7466,0.74656,0.06
404,09 18:22,0.74656,0.74656,0.74656,0.74656,0.01
405,09 18:23,0.74661,0.74661,0.74661,0.74661,0.01
406,09 18:24,0.7466,0.74662,0.74662,0.74652,0.08
407,09 18:26,0.74668,0.74674,0.74674,0.74668,0.02
408,09 18:27,0.74673,0.74672,0.74673,0.74672,0.03
409,09 18:28,0.74678,0.74674,0.74678,0.74674,0.03
410,09 18:29,0.74674,0.74666,0.74674,0.74665,0.07
411,09 18:30,0.74668,0.74668,0.74668,0.74668,0.01
412,09 18:31,0.74672,0.74672,0.74672,0.74672,0.01
413,09 18:32,0.74668,0.74674,0.74674,0.74668,0.02
414,09 18:33,0.74674,0.74673,0.7468,0.74673,0.05
415,09 18:35,0.74676,0.74674,0.7468,0.74674,0.03
416,09 18:38,0.74668,0.74668,0.74668,0.74668,0.01
417,09 18:39,0.74672,0.7468,0.7468,0.74672,0.03
418,09 18:40,0.74682,0.74681,0.74686,0.74681,0.03
419,09 18:41,0.74682,0.74688,0.74688,0.74682,0.03
420,09 18:42,0.74685,0.74685,0.74685,0.74685,0.01
421,09 18:43,0.7469,0.7469,0.7469,0.7469,0.01
422,09 18:45,0.74696,0.74696,0.74696,0.74696,0.01
423,09 18:46,0.74695,0.74692,0.74695,0.74692,0.02
424,09 18:47,0.74688,0.7468,0.7469,0.7468,0.06
425,09 18:48,0.74674,0.74678,0.74678,0.74674,0.02
426,09 18:50,0.74682,0.74676,0.74682,0.74676,0.02
427,09 18:51,0.74676,0.74677,0.74677,0.74676,0.02
428,09 18:52,0.74681,0.74692,0.74692,0.74681,0.04
429,09 18:53,0.74686,0.7468,0.74686,0.7468,0.04
430,09 18:55,0.74674,0.74678,0.74678,0.74674,0.03
431,09 18:56,0.74678,0.74678,0.74678,0.74678,0.01
432,09 18:57,0.74682,0.74686,0.74689,0.74682,0.04
433,09 18:59,0.74692,0.74692,0.74692,0.74686,0.04
434,09 19:00,0.74692,0.74688,0.74692,0.74688,0.03
435,09 19:01,0.74688,0.74689,0.74689,0.74684,0.03
436,09 19:02,0.74689,0.74684,0.74689,0.74684,0.04
437,09 19:03,0.74683,0.74676,0.74683,0.74676,0.08
